time,station,cglo,cglo_flag,chim,chim_flag,dd,dd_flag,ddx,ddx_flag,ff,ffam,ffam_flag,ff_flag,ffx,ffx_flag,p,p_flag,pred,pred_flag,rf,rf_flag,rr,rr_flag,rrm,rrm_flag,sh,sh_flag,so,so_flag,tb10,tb10_flag,tb20,tb20_flag,tb50,tb50_flag,tl,tl_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,ts,ts_flag,tsmax,tsmax_flag,tsmin,tsmin_flag,zeitx,zeitx_flag
2019-06-25T18:00+00:00,5904,84,12,42,12,139,12,136,12,4.0,4.1,12,12,7.2,12,998.3,12,,,54,12,0.0,12,0,12,,,600,12,26.3,12,24.4,12,22.6,12,28.8,12,29.0,12,28.7,12,26.4,12,26.7,12,26.4,12,57,12
2019-06-25T18:10+00:00,5904,65,12,36,12,136,12,141,12,5.0,5.1,12,12,8.0,12,998.3,12,,,54,12,0.0,12,0,12,,,600,12,26.3,12,24.5,12,22.6,12,28.7,12,28.8,12,28.7,12,26.4,12,26.5,12,26.4,12,9,12
2019-06-25T18:20+00:00,5904,46,12,29,12,137,12,129,12,4.1,4.3,12,12,7.2,12,998.3,12,,,54,12,0.0,12,0,12,,,600,12,26.2,12,24.5,12,22.7,12,28.6,12,28.7,12,28.6,12,26.1,12,26.3,12,26.1,12,13,12
2019-06-25T18:30+00:00,5904,24,12,20,12,140,12,127,12,3.5,3.6,12,12,7.0,12,998.3,12,,,54,12,0.0,12,0,12,,,146,12,26.2,12,24.5,12,22.7,12,28.4,12,28.5,12,28.4,12,25.7,12,26.0,12,25.7,12,25,12
2019-06-25T18:40+00:00,5904,11,12,11,11,141,12,151,12,3.3,3.4,12,12,6.2,12,998.3,12,,,55,12,0.0,12,0,12,,,0,12,26.2,12,24.5,12,22.7,12,28.2,12,28.4,12,28.2,12,25.2,12,25.6,12,25.2,12,33,12
2019-06-25T18:50+00:00,5904,7,12,7,11,139,12,143,12,3.6,3.7,12,12,5.8,12,998.4,12,,,55,12,0.0,12,0,12,,,0,12,26.1,12,24.5,12,22.7,12,28.1,12,28.1,12,28.0,12,24.6,12,25.2,12,24.6,12,41,12
2019-06-25T19:00+00:00,5904,4,12,3,11,139,12,126,12,2.9,2.9,12,12,4.8,12,998.4,12,,,57,12,0.0,12,0,12,,,0,12,26.1,12,24.5,12,22.7,12,27.8,12,28.1,12,27.8,12,24.1,12,24.6,12,24.1,12,50,12
2019-06-25T19:10+00:00,5904,2,12,2,11,141,12,138,12,2.8,2.9,12,12,4.8,12,998.5,12,,,57,12,0.0,12,0,12,,,0,12,26.0,12,24.5,12,22.7,12,27.7,12,27.8,12,27.7,12,24.2,12,24.2,12,24.0,12,4,12
2019-06-25T19:20+00:00,5904,1,12,1,11,137,12,170,12,2.8,3.0,12,12,5.4,12,998.7,12,,,58,12,0.0,12,0,12,,,0,12,26.0,12,24.5,12,22.7,12,27.6,12,27.8,12,27.6,12,24.0,12,24.3,12,24.0,12,11,12
2019-06-25T19:30+00:00,5904,0,12,0,12,142,12,141,12,2.7,2.8,12,12,5.5,12,998.8,12,,,59,12,0.0,12,0,12,,,0,12,25.9,12,24.5,12,22.7,12,27.4,12,27.6,12,27.4,12,23.8,12,24.1,12,23.8,12,26,12
2019-06-25T19:40+00:00,5904,0,12,0,12,144,12,164,12,2.7,2.8,12,12,6.2,12,998.8,12,,,59,12,0.0,12,0,12,,,0,12,25.9,12,24.6,12,22.7,12,27.3,12,27.4,12,27.3,12,23.7,12,23.8,12,23.7,12,39,12
2019-06-25T19:50+00:00,5904,0,12,0,12,148,12,168,12,3.0,3.0,12,12,6.1,12,998.9,12,,,60,12,0.0,12,0,12,,,0,12,25.9,12,24.6,12,22.7,12,27.2,12,27.3,12,27.1,12,23.3,12,23.7,12,23.2,12,43,12
2019-06-25T20:00+00:00,5904,0,12,0,12,142,12,141,12,3.4,3.5,12,12,5.8,12,999.0,12,,,60,12,0.0,12,0,12,,,0,12,25.8,12,24.6,12,22.7,12,27.0,12,27.1,12,27.0,12,23.2,12,23.4,12,23.2,12,51,12
2019-06-25T20:10+00:00,5904,0,12,0,12,144,12,142,12,3.0,3.1,12,12,5.3,12,998.9,12,,,61,12,0.0,12,0,12,,,0,12,25.8,12,24.6,12,22.7,12,26.8,12,27.0,12,26.8,12,23.1,12,23.3,12,23.1,12,4,12
2019-06-25T20:20+00:00,5904,0,12,0,12,146,12,139,12,2.6,2.7,12,12,5.7,12,998.9,12,,,62,12,0.0,12,0,12,,,0,12,25.8,12,24.6,12,22.7,12,26.7,12,26.9,12,26.6,12,23.1,12,23.3,12,23.1,12,15,12
2019-06-25T20:30+00:00,5904,0,12,0,11,151,12,166,12,3.1,3.1,12,12,5.7,12,998.9,12,,,62,12,0.0,12,0,12,,,0,12,25.7,12,24.6,12,22.8,12,26.7,12,26.7,12,26.6,12,23.1,12,23.1,12,22.8,12,28,12
2019-06-25T20:40+00:00,5904,0,12,0,11,156,12,152,12,3.1,3.2,12,12,5.7,12,998.9,12,,,62,12,0.0,12,0,12,,,0,12,25.7,12,24.6,12,22.8,12,26.6,12,26.7,12,26.6,12,23.2,12,23.4,12,23.1,12,38,12
2019-06-25T20:50+00:00,5904,0,12,0,11,158,12,163,12,3.2,3.3,12,12,6.5,12,999.0,12,,,62,12,0.0,12,0,12,,,0,12,25.6,12,24.6,12,22.8,12,26.5,12,26.5,12,26.4,12,23.2,12,23.3,12,23.2,12,40,12
2019-06-25T21:00+00:00,5904,0,12,0,11,161,12,160,12,3.2,3.4,12,12,6.1,12,999.1,12,,,64,12,0.0,12,0,12,,,0,12,25.6,12,24.6,12,22.8,12,26.3,12,26.5,12,26.3,12,23.2,12,23.3,12,23.0,12,54,12
2019-06-25T21:10+00:00,5904,0,12,0,11,169,12,157,12,2.9,3.0,12,12,5.2,12,999.2,12,,,64,12,0.0,12,0,12,,,0,12,25.6,12,24.6,12,22.8,12,26.3,12,26.3,12,26.2,12,23.3,12,23.3,12,23.1,12,7,12
2019-06-25T21:20+00:00,5904,0,12,0,11,167,12,151,12,3.5,3.6,12,12,5.7,12,999.3,12,,,64,12,0.0,12,0,12,,,0,12,25.5,12,24.6,12,22.8,12,26.2,12,26.2,12,26.2,12,23.3,12,23.5,12,23.3,12,11,12
2019-06-25T21:30+00:00,5904,0,12,0,11,170,12,157,12,3.4,3.5,12,12,6.6,12,999.3,12,,,65,12,0.0,12,0,12,,,0,12,25.5,12,24.6,12,22.8,12,26.0,12,26.1,12,26.0,12,23.1,12,23.3,12,23.1,12,29,12
2019-06-25T21:40+00:00,5904,0,12,0,11,177,12,188,12,3.4,3.5,12,12,6.1,12,999.3,12,,,66,12,0.0,12,0,12,,,0,12,25.5,12,24.6,12,22.8,12,25.9,12,26.2,12,25.9,12,23.4,12,23.4,12,23.1,12,31,12
2019-06-25T21:50+00:00,5904,0,12,0,11,184,12,189,12,2.8,2.9,12,12,6.1,12,999.3,12,,,66,12,0.0,12,0,12,,,0,12,25.4,12,24.6,12,22.8,12,25.7,12,25.9,12,25.7,12,22.7,12,23.3,12,22.7,12,43,12
2019-06-25T22:00+00:00,5904,0,12,0,11,196,12,195,12,3.0,3.1,12,12,6.1,12,999.4,12,,,67,12,0.0,12,0,12,,,0,12,25.4,12,24.6,12,22.8,12,25.6,12,25.6,12,25.5,12,22.7,12,22.7,12,22.4,12,58,12
2019-06-25T22:10+00:00,5904,0,11,0,11,193,12,190,12,2.8,2.9,12,12,5.7,12,999.4,12,,,67,12,0.0,12,0,12,,,0,12,25.3,12,24.6,12,22.8,12,25.6,12,25.6,12,25.6,12,22.6,12,22.9,12,22.6,12,1,12
2019-06-25T22:20+00:00,5904,0,12,0,11,200,12,208,12,2.7,2.8,12,12,5.1,12,999.3,12,,,68,12,0.0,12,0,12,,,0,12,25.3,12,24.6,12,22.8,12,25.3,12,25.6,12,25.3,12,22.3,12,22.6,12,22.3,12,12,12
2019-06-25T22:30+00:00,5904,0,12,0,11,192,12,175,12,2.3,2.4,12,12,3.5,12,999.3,12,,,69,12,0.0,12,0,12,,,0,12,25.3,12,24.6,12,22.8,12,25.1,12,25.3,12,25.0,12,21.6,12,22.3,12,21.6,12,21,12
2019-06-25T22:40+00:00,5904,0,12,0,11,188,12,175,12,2.3,2.4,12,12,3.7,12,999.3,12,,,70,12,0.0,12,0,12,,,0,12,25.2,12,24.6,12,22.8,12,24.8,12,25.0,12,24.8,12,21.7,12,22.1,12,21.6,12,30,12
2019-06-25T22:50+00:00,5904,0,12,0,11,187,12,199,12,3.4,3.5,12,12,5.8,12,999.2,12,,,70,12,0.0,12,0,12,,,0,12,25.2,12,24.5,12,22.8,12,24.8,12,25.0,12,24.8,12,22.0,12,22.0,12,21.7,12,43,12
2019-06-25T23:00+00:00,5904,0,12,0,11,188,12,177,12,3.6,3.7,12,12,5.9,12,999.2,12,,,69,12,0.0,12,0,12,,,0,12,25.2,12,24.5,12,22.9,12,24.9,12,24.9,12,24.8,12,21.9,12,21.9,12,21.8,12,51,12
2019-06-25T23:10+00:00,5904,0,12,0,11,196,12,198,12,3.3,3.3,12,12,5.2,12,999.2,12,,,70,12,0.0,12,0,12,,,0,12,25.1,12,24.5,12,22.9,12,24.8,12,24.9,12,24.8,12,21.9,12,22.0,12,21.9,12,7,12
2019-06-25T23:20+00:00,5904,0,12,0,11,201,12,208,12,3.1,3.1,12,12,4.8,12,999.2,12,,,70,12,0.0,12,0,12,,,0,12,25.1,12,24.5,12,22.9,12,24.6,12,24.8,12,24.6,12,21.6,12,21.9,12,21.6,12,15,12
2019-06-25T23:30+00:00,5904,0,12,0,11,202,12,189,12,3.1,3.2,12,12,4.9,12,999.1,12,,,71,12,0.0,12,0,12,,,0,12,25.1,12,24.5,12,22.9,12,24.5,12,24.6,12,24.5,12,21.5,12,21.6,12,21.5,12,29,12
2019-06-25T23:40+00:00,5904,0,12,0,11,204,12,209,12,2.9,2.9,12,12,5.6,12,999.0,12,,,71,12,0.0,12,0,12,,,0,12,25.0,12,24.5,12,22.9,12,24.4,12,24.5,12,24.4,12,21.4,12,21.5,12,21.3,12,36,12
2019-06-25T23:50+00:00,5904,0,12,0,11,207,12,221,12,2.6,2.6,12,12,4.6,12,998.9,12,,,71,12,0.0,12,0,12,,,0,12,25.0,12,24.5,12,22.9,12,24.4,12,24.5,12,24.4,12,21.2,12,21.4,12,21.2,12,40,12
2019-06-26T00:00+00:00,5904,0,12,0,11,203,12,189,12,2.4,2.5,12,12,4.4,12,998.9,12,,,71,12,0.0,12,0,12,,,0,12,24.9,12,24.5,12,22.9,12,24.3,12,24.4,12,24.2,12,21.3,12,21.4,12,21.2,12,50,12
2019-06-26T00:10+00:00,5904,0,12,0,11,214,12,196,12,2.6,2.6,12,12,3.9,12,998.8,12,,,73,12,0.0,12,0,12,,,0,12,24.9,12,24.5,12,22.9,12,24.0,12,24.2,12,24.0,12,21.1,12,21.3,12,21.1,12,0,12
2019-06-26T00:20+00:00,5904,0,11,0,11,223,12,218,12,2.2,2.3,12,12,3.6,12,998.8,12,,,74,12,0.0,12,0,12,,,0,12,24.9,12,24.5,12,22.9,12,23.7,12,24.0,12,23.7,12,20.7,12,21.1,12,20.7,12,11,12
2019-06-26T00:30+00:00,5904,0,11,0,11,240,12,241,12,2.1,2.1,12,12,3.1,12,998.7,12,,,75,12,0.0,12,0,12,,,0,12,24.9,12,24.5,12,22.9,12,23.5,12,23.8,12,23.5,12,20.1,12,20.7,12,20.1,12,20,12
2019-06-26T00:40+00:00,5904,0,11,0,11,248,12,243,12,2.1,2.1,12,12,3.0,12,998.8,12,,,76,12,0.0,12,0,12,,,0,12,24.8,12,24.5,12,22.9,12,23.2,12,23.5,12,23.2,12,19.7,12,20.1,12,19.7,12,31,12
2019-06-26T00:50+00:00,5904,0,11,0,11,245,12,238,12,2.0,2.1,12,12,2.9,12,998.7,12,,,78,12,0.0,12,0,12,,,0,12,24.8,12,24.5,12,22.9,12,22.9,12,23.2,12,22.9,12,19.2,12,19.6,12,19.2,12,40,12
2019-06-26T01:00+00:00,5904,0,11,0,11,216,12,197,12,2.3,2.4,12,12,4.1,12,998.7,12,,,78,12,0.0,12,0,12,,,0,12,24.8,12,24.4,12,22.9,12,22.7,12,22.9,12,22.7,12,18.9,12,19.1,12,18.9,12,55,12
2019-06-26T01:10+00:00,5904,0,12,0,12,218,12,208,12,2.0,2.0,12,12,3.0,12,998.5,12,,,80,12,0.0,12,0,12,,,0,12,24.7,12,24.4,12,22.9,12,22.5,12,22.7,12,22.5,12,18.6,12,18.8,12,18.6,12,7,12
2019-06-26T01:20+00:00,5904,0,12,0,12,220,12,222,12,1.8,1.9,12,12,2.7,12,998.4,12,,,80,12,0.0,12,0,12,,,0,12,24.7,12,24.4,12,23.0,12,22.4,12,22.5,12,22.4,12,18.4,12,18.6,12,18.4,12,16,12
2019-06-26T01:30+00:00,5904,0,12,0,12,208,12,213,12,1.9,1.9,12,12,3.2,12,998.4,12,,,80,12,0.0,12,0,12,,,0,12,24.6,12,24.4,12,23.0,12,22.2,12,22.3,12,22.2,12,18.2,12,18.4,12,18.2,12,29,12
2019-06-26T01:40+00:00,5904,0,12,0,12,219,12,206,12,1.6,1.6,12,12,2.8,12,998.3,12,,,80,12,0.0,12,0,12,,,0,12,24.6,12,24.4,12,23.0,12,22.2,12,22.2,12,22.1,12,18.1,12,18.2,12,18.1,12,30,12
2019-06-26T01:50+00:00,5904,0,11,0,12,223,12,228,12,1.9,1.9,12,12,2.7,12,998.2,12,,,81,12,0.0,12,0,12,,,0,12,24.6,12,24.4,12,23.0,12,21.9,12,22.2,12,21.9,12,17.9,12,18.0,12,17.9,12,45,12
2019-06-26T02:00+00:00,5904,0,11,0,12,213,12,212,12,1.6,1.6,12,12,2.3,12,998.2,12,,,82,12,0.0,12,0,12,,,0,12,24.5,12,24.4,12,23.0,12,21.9,12,21.9,12,21.8,12,17.7,12,17.9,12,17.7,12,50,12
2019-06-26T02:10+00:00,5904,0,11,0,11,251,12,258,12,1.9,1.9,12,12,2.5,12,998.2,12,,,82,12,0.0,12,0,12,,,0,12,24.5,12,24.4,12,23.0,12,21.8,12,21.9,12,21.7,12,18.1,12,18.1,12,17.8,12,6,12
2019-06-26T02:20+00:00,5904,0,11,0,11,237,12,234,12,1.4,1.4,12,12,2.1,12,998.1,12,,,83,12,0.0,12,0,12,,,0,12,24.5,12,24.4,12,23.0,12,21.5,12,21.8,12,21.5,12,17.7,12,18.1,12,17.7,12,19,12
2019-06-26T02:30+00:00,5904,0,11,0,11,249,12,254,12,2.1,2.1,12,12,2.5,12,998.1,12,,,83,12,0.0,12,0,12,,,0,12,24.4,12,24.4,12,23.0,12,21.5,12,21.5,12,21.5,12,17.7,12,17.7,12,17.6,12,24,12
2019-06-26T02:40+00:00,5904,0,11,0,11,225,12,241,12,1.8,1.9,12,12,2.4,12,998.1,12,,,84,12,0.0,12,0,12,,,0,12,24.4,12,24.3,12,23.0,12,21.2,12,21.4,12,21.2,12,17.5,12,17.7,12,17.5,12,31,12
2019-06-26T02:50+00:00,5904,1,12,1,11,247,12,261,12,2.0,2.0,12,12,2.5,12,998.2,12,,,84,12,0.0,12,0,12,,,0,12,24.3,12,24.3,12,23.0,12,21.2,12,21.2,12,21.2,12,17.7,12,17.7,12,17.6,12,45,12
2019-06-26T03:00+00:00,5904,3,12,3,11,230,12,230,12,2.0,2.0,12,12,2.5,12,998.1,12,,,84,12,0.0,12,0,12,,,0,12,24.3,12,24.3,12,23.0,12,21.1,12,21.2,12,21.1,12,17.5,12,17.7,12,17.5,12,53,12
2019-06-26T03:10+00:00,5904,8,12,7,12,192,12,204,12,1.6,1.7,12,12,2.3,12,998.2,12,,,85,12,0.0,12,0,12,,,0,12,24.2,12,24.3,12,23.0,12,21.0,12,21.2,12,21.0,12,17.3,12,17.5,12,17.3,12,2,12
2019-06-26T03:20+00:00,5904,15,12,12,12,176,12,164,12,1.5,1.5,12,12,2.3,12,998.2,12,,,86,12,0.0,12,0,12,,,0,12,24.2,12,24.3,12,23.0,12,20.8,12,20.9,12,20.8,12,17.4,12,17.4,12,17.3,12,19,12
2019-06-26T03:30+00:00,5904,28,12,19,12,162,12,176,12,1.2,1.2,12,12,2.3,12,998.1,12,,,86,12,0.0,12,0,12,,,493,12,24.2,12,24.3,12,23.0,12,20.8,12,20.8,12,20.8,12,17.5,12,17.5,12,17.3,12,20,12
2019-06-26T03:40+00:00,5904,44,12,26,12,149,12,154,12,0.6,0.7,12,12,2.0,12,998.2,12,,,86,12,0.0,12,0,12,,,599,12,24.1,12,24.2,12,23.0,12,20.9,12,20.9,12,20.8,12,18.0,12,18.0,12,17.6,12,30,12
2019-06-26T03:50+00:00,5904,57,12,30,12,160,12,151,12,0.6,0.7,12,12,2.6,12,998.3,12,,,86,12,0.0,12,0,12,,,600,12,24.1,12,24.2,12,23.0,12,21.1,12,21.1,12,21.0,12,18.4,12,18.4,12,18.1,12,40,12
2019-06-26T04:00+00:00,5904,72,12,35,12,253,12,286,12,0.4,0.5,12,12,1.1,12,998.4,12,,,86,12,0.0,12,0,12,,,600,12,24.1,12,24.2,12,23.0,12,21.2,12,21.2,12,21.1,12,18.6,12,18.6,12,18.5,12,54,12
2019-06-26T04:10+00:00,5904,86,12,40,12,266,12,112,12,0.3,0.5,12,12,1.0,12,998.3,12,,,86,12,0.0,12,0,12,,,600,12,24.0,12,24.2,12,23.0,12,21.3,12,21.3,12,21.2,12,19.2,12,19.2,12,18.6,12,6,12
2019-06-26T04:20+00:00,5904,110,12,46,12,249,12,282,12,0.1,0.3,12,12,0.8,12,998.4,12,,,85,12,0.0,12,0,12,,,600,12,24.0,12,24.2,12,23.0,12,21.7,12,21.7,12,21.4,12,20.3,12,20.3,12,19.3,12,10,12
2019-06-26T04:30+00:00,5904,141,12,53,12,96,12,66,12,0.1,0.2,12,12,0.7,12,998.4,12,,,85,12,0.0,12,0,12,,,600,12,24.0,12,24.2,12,23.0,12,21.9,12,21.9,12,21.7,12,20.5,12,20.6,12,20.5,12,29,12
2019-06-26T04:40+00:00,5904,163,12,57,12,55,12,60,12,0.6,0.7,12,12,1.2,12,998.5,12,,,82,12,0.0,12,0,12,,,600,12,24.0,12,24.2,12,23.0,12,22.4,12,22.4,12,21.9,12,20.7,12,20.7,12,20.6,12,40,12
2019-06-26T04:50+00:00,5904,192,12,61,12,83,12,67,12,0.8,0.8,12,12,1.3,12,998.5,12,,,80,12,0.0,12,0,12,,,600,12,24.0,12,24.1,12,23.0,12,22.9,12,22.9,12,22.4,12,20.9,12,20.9,12,20.7,12,49,12
2019-06-26T05:00+00:00,5904,220,12,66,12,95,12,111,12,0.6,0.7,12,12,1.2,12,998.5,12,,,76,12,0.0,12,0,12,,,600,12,23.9,12,24.1,12,23.0,12,23.4,12,23.4,12,23.0,12,21.3,12,21.3,12,20.9,12,53,12
2019-06-26T05:10+00:00,5904,247,12,70,12,93,12,89,12,1.2,1.2,12,12,2.5,12,998.5,12,,,76,12,0.0,12,0,12,,,600,12,23.9,12,24.1,12,23.0,12,24.0,12,24.0,12,23.4,12,21.9,12,21.9,12,21.4,12,6,12
2019-06-26T05:20+00:00,5904,284,12,74,12,114,12,129,12,1.5,1.5,12,12,2.6,12,998.5,12,,,73,12,0.0,12,0,12,,,600,12,23.9,12,24.1,12,23.0,12,24.5,12,24.5,12,24.0,12,22.6,12,22.6,12,22.0,12,16,12
2019-06-26T05:30+00:00,5904,314,12,80,12,108,12,117,12,1.8,1.9,12,12,2.6,12,998.7,12,,,72,12,0.0,12,0,12,,,600,12,23.9,12,24.1,12,23.0,12,24.9,12,24.9,12,24.5,12,25.2,12,25.2,12,22.6,12,23,12
2019-06-26T05:40+00:00,5904,344,12,85,12,122,12,105,12,2.1,2.2,12,12,3.0,12,998.7,12,,,69,12,0.0,12,0,12,,,600,12,23.9,12,24.1,12,23.0,12,25.3,12,25.3,12,24.9,12,27.8,12,27.8,12,25.4,12,30,12
2019-06-26T05:50+00:00,5904,364,12,87,12,124,12,156,12,1.7,1.9,12,12,3.2,12,998.7,12,,,69,12,0.0,12,0,12,,,600,12,23.9,12,24.1,12,23.0,12,25.5,12,25.5,12,25.2,12,31.9,12,31.9,12,28.2,12,40,12
2019-06-26T06:00+00:00,5904,395,12,90,12,135,12,125,12,1.8,2.0,12,12,3.4,12,998.8,12,,,69,12,0.0,12,0,12,,,600,12,23.9,12,24.0,12,23.0,12,26.0,12,26.0,12,25.6,12,34.5,12,34.5,12,32.2,12,52,12
2019-06-26T06:10+00:00,5904,423,12,90,12,142,12,118,12,1.0,1.1,12,12,2.7,12,998.7,12,,,66,12,0.0,12,0,12,,,600,12,23.9,12,24.0,12,23.0,12,26.2,12,26.3,12,26.0,12,35.6,12,35.7,12,34.7,12,2,12
2019-06-26T06:20+00:00,5904,447,12,90,12,138,12,179,12,1.2,1.3,12,12,2.6,12,998.8,12,,,66,12,0.0,12,0,12,,,600,12,23.9,12,24.0,12,23.0,12,26.7,12,26.7,12,26.2,12,37.2,12,37.2,12,35.7,12,19,12
2019-06-26T06:30+00:00,5904,478,12,90,12,162,12,164,12,1.2,1.3,12,12,2.7,12,998.8,12,,,64,12,0.0,12,0,12,,,600,12,23.9,12,24.0,12,23.0,12,27.0,12,27.0,12,26.6,12,38.6,12,38.6,12,37.2,12,22,12
2019-06-26T06:40+00:00,5904,504,12,92,12,178,12,172,12,1.5,1.7,12,12,3.7,12,998.8,12,,,63,12,0.0,12,0,12,,,600,12,24.0,12,24.0,12,23.0,12,27.3,12,27.4,12,27.0,12,39.1,12,39.1,12,38.9,12,36,12
2019-06-26T06:50+00:00,5904,531,12,94,12,175,12,194,12,2.3,2.5,12,12,4.0,12,998.8,12,,,60,12,0.0,12,0,12,,,600,12,24.0,12,24.0,12,23.0,12,27.6,12,27.7,12,27.4,12,39.7,12,39.7,12,39.2,12,41,12
2019-06-26T07:00+00:00,5904,555,12,97,12,172,12,192,12,2.4,2.7,12,12,4.9,12,998.9,12,,,62,12,0.0,12,0,12,,,600,12,24.0,12,24.0,12,23.0,12,27.9,12,27.9,12,27.6,12,40.2,12,40.2,12,39.1,12,52,12
2019-06-26T07:10+00:00,5904,580,12,98,12,167,12,197,12,2.2,2.3,12,12,4.3,12,998.9,12,,,58,12,0.0,12,0,12,,,600,12,24.0,12,24.0,12,23.0,12,28.0,12,28.2,12,27.9,12,40.4,12,40.4,12,40.1,12,6,12
2019-06-26T07:20+00:00,5904,604,12,100,12,142,12,131,12,2.2,2.4,12,12,3.8,12,998.9,12,,,59,12,0.0,12,0,12,,,600,12,24.1,12,23.9,12,23.0,12,28.2,12,28.2,12,28.0,12,40.4,12,40.5,12,39.9,12,12,12
2019-06-26T07:30+00:00,5904,626,12,101,12,169,12,192,12,2.6,2.8,12,12,6.0,12,999.0,12,,,58,12,0.0,12,0,12,,,600,12,24.1,12,23.9,12,23.0,12,28.5,12,28.5,12,28.1,12,40.1,12,40.6,12,39.9,12,29,12
2019-06-26T07:40+00:00,5904,650,12,102,12,184,12,199,12,2.0,2.3,12,12,5.0,12,998.9,12,,,59,12,0.0,12,0,12,,,600,12,24.1,12,23.9,12,23.0,12,29.1,12,29.1,12,28.6,12,41.1,12,41.1,12,40.2,12,30,12
2019-06-26T07:50+00:00,5904,672,12,103,12,156,12,160,12,2.9,3.0,12,12,4.9,12,998.9,12,,,55,12,0.0,12,0,12,,,600,12,24.2,12,23.9,12,23.0,12,29.2,12,29.2,12,29.0,12,41.1,12,41.5,12,41.0,12,46,12
2019-06-26T08:00+00:00,5904,693,12,104,12,148,12,141,12,2.9,3.0,12,12,6.0,12,998.9,12,,,54,12,0.0,12,0,12,,,600,12,24.2,12,23.9,12,23.0,12,29.2,12,29.5,12,29.2,12,41.1,12,41.8,12,41.1,12,58,12
2019-06-26T08:10+00:00,5904,716,12,103,12,158,12,164,12,2.4,2.6,12,12,4.9,12,998.9,12,,,52,12,0.0,12,0,12,,,600,12,24.2,12,23.9,12,23.0,12,29.4,12,29.5,12,29.2,12,40.1,12,41.3,12,40.1,12,4,12
2019-06-26T08:20+00:00,5904,738,12,105,12,163,12,176,12,2.4,2.6,12,12,5.2,12,999.0,12,,,53,12,0.0,12,0,12,,,600,12,24.3,12,23.9,12,23.0,12,29.9,12,29.9,12,29.5,12,41.7,12,41.7,12,40.3,12,13,12
2019-06-26T08:30+00:00,5904,757,12,109,12,159,12,171,12,2.1,2.4,12,12,5.1,12,999.0,12,,,52,12,0.0,12,0,12,,,600,12,24.4,12,23.9,12,23.0,12,30.0,12,30.1,12,29.9,12,42.1,12,42.1,12,41.5,12,28,12
2019-06-26T08:40+00:00,5904,773,12,116,12,165,12,155,12,1.5,2.0,12,12,4.6,12,999.0,12,,,56,12,0.0,12,0,12,,,600,12,24.4,12,23.9,12,23.0,12,30.6,12,30.6,12,30.0,12,43.5,12,43.5,12,42.1,12,39,12
2019-06-26T08:50+00:00,5904,786,12,122,12,140,12,156,12,2.1,2.4,12,12,4.7,12,999.0,12,,,54,12,0.0,12,0,12,,,600,12,24.5,12,23.9,12,23.0,12,30.6,12,30.6,12,30.3,12,43.3,12,43.5,12,43.1,12,45,12
2019-06-26T09:00+00:00,5904,798,12,128,12,141,12,138,12,2.1,2.3,12,12,4.2,12,998.9,12,,,52,12,0.0,12,0,12,,,600,12,24.5,12,23.9,12,23.0,12,30.9,12,31.0,12,30.5,12,43.3,12,43.3,12,42.9,12,56,12
2019-06-26T09:10+00:00,5904,814,12,127,12,149,12,148,12,2.0,2.2,12,12,5.7,12,998.9,12,,,49,12,0.0,12,0,12,,,600,12,24.6,12,23.9,12,23.0,12,30.9,12,31.0,12,30.8,12,43.2,12,43.8,12,43.2,12,3,12
2019-06-26T09:20+00:00,5904,799,12,135,12,148,12,183,12,1.9,2.4,12,12,4.8,12,998.8,12,,,52,12,0.0,12,0,12,,,600,12,24.7,12,23.9,12,23.0,12,31.0,12,31.2,12,30.9,12,43.6,12,44.1,12,43.3,12,12,12
2019-06-26T09:30+00:00,5904,789,12,133,12,181,12,157,12,2.2,2.5,12,12,5.3,12,998.8,12,,,49,12,0.0,12,0,12,,,600,12,24.8,12,23.9,12,23.0,12,31.4,12,31.4,12,31.1,12,43.6,12,43.7,12,43.3,12,22,12
2019-06-26T09:40+00:00,5904,848,12,131,12,152,12,153,12,1.6,2.0,12,12,4.4,12,998.8,12,,,50,12,0.0,12,0,12,,,600,12,24.9,12,23.9,12,23.0,12,31.4,12,31.6,12,31.2,12,43.6,12,43.7,12,43.3,12,33,12
2019-06-26T09:50+00:00,5904,856,12,131,12,182,12,198,12,1.3,2.3,12,12,5.5,12,998.7,12,,,50,12,0.0,12,0,12,,,600,12,25.0,12,23.9,12,23.0,12,32.1,12,32.1,12,31.4,12,44.5,12,44.8,12,43.9,12,47,12
2019-06-26T10:00+00:00,5904,876,12,127,12,195,12,192,12,2.4,2.6,12,12,5.1,12,998.5,12,,,45,12,0.0,12,0,12,,,600,12,25.1,12,23.9,12,23.0,12,32.2,12,32.4,12,32.1,12,45.0,12,45.0,12,43.9,12,51,12
2019-06-26T10:10+00:00,5904,871,12,131,12,127,12,167,12,1.4,1.7,12,12,4.6,12,998.5,12,,,45,12,0.0,12,0,12,,,600,12,25.2,12,23.9,12,23.0,12,32.0,12,32.5,12,32.0,12,44.6,12,45.3,12,44.6,12,2,12
2019-06-26T10:20+00:00,5904,873,12,137,12,111,12,105,12,2.3,2.6,12,12,6.2,12,998.4,12,,,50,12,0.0,12,0,12,,,600,12,25.2,12,23.9,12,23.0,12,32.3,12,32.3,12,31.9,12,45.6,12,45.6,12,44.4,12,17,12
